custom/avg_speed,custom/CPM,custom/collision_num,custom/total_reward,custom/mean_reward,custom/collision_rate,custom/episode_length,custom/total_distance,custom/collision_interval,custom/collision_speed,time/num_timesteps,custom/routes_completed,custom/avg_center_dev,custom/CPS,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_gt_rew_mean,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss
13.072836475052265,2.7273651776700993,18,176.05059274734634,0.30778075655130477,0.4186046511627907,572,366.6542376456782,1661,12.136453580853336,6739,1.1122448979591837,0.4142231431901437,0.0017482517482517483,,,,,,,,,,,,,,,,,,
17.571140318773484,7.8727034274233505,19,46.87845376396161,0.11989374364184555,0.4318181818181818,391,127.02116994737207,391,6.840685067861417,7129,0.4318936877076412,0.858030309439686,0.0025575447570332483,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,29,7168,7,28.310442068181818,162.02272727272728,239,,,,,,,,,,,,
,,,,,,,,,,,,,,29,7168,,,162.02272727272728,239,0,28.310442068181818,,,,,,,,,,
10.671037401576715,46.403495423516674,20,35.54174405876445,0.3231067641705859,0.4444444444444444,110,21.55010071705101,110,11.931791507387967,7238,0.2857142857142857,0.1026366529529831,0.00909090909090909,,,,,,,,,0.013224911,5.834302464e-05,70,0.6359696388244629,3.3665966395288707,-3.2613507956266403,0.9426767826080322,0.2,0.194921875,-0.030536737153306605
14.458698234892422,15.895685896286066,21,68.17940305762849,0.2901251193941638,0.45652173913043476,235,62.91015100101117,235,3.872418509484878,7472,0.16358839050131926,0.4076150780785139,0.00425531914893617,,,,,,,,,,,,,,,,,,
13.72096851462934,9.652550421541669,22,163.34550620546202,0.40035663285652456,0.46808510638297873,408,103.59956242945827,408,4.036661282030273,7879,0.4126984126984127,0.34526735408266473,0.0024509803921568627,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,8192,8,32.18478491489362,167.63829787234042,270,,,,,,,,,,,,
,,,,,,,,,,,,,,30,8192,,,167.63829787234042,270,0,32.18478491489362,,,,,,,,,,
14.31626096857877,7.927636564064778,23,191.4017290560426,0.40126148649065535,0.4791666666666667,477,126.14099951717071,477,2.0408560691528757,8355,0.37026239067055394,0.3036999556006433,0.0020964360587002098,,,,,,,,,0.01142296,5.3314775040000004e-05,80,0.5783813893795013,2.322672649845481,-3.2863319173455237,0.6132445335388184,0.2,0.1251953125,-0.028167051263153553
13.44752515724625,3.7816239626994315,24,200.24335795390763,0.2893690143842596,0.4897959183673469,692,264.4366573365405,692,2.4348602866555904,9046,1.3096774193548386,0.422307283566146,0.001445086705202312,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,9216,9,38.86240793877551,184.6122448979592,302,,,,,,,,,,,,
,,,,,,,,,,,,,,30,9216,,,184.6122448979592,302,0,38.86240793877551,,,,,,,,,,
10.537553103428817,26.989979656364216,25,26.614379829779274,0.14007568331462775,0.5,190,37.05078746749632,190,4.036041626431372,9235,0.11824324324324324,0.6040360851458411,0.005263157894736842,,,,,,,,,0.014341766,4.8517212160000014e-05,90,0.6806022226810455,2.96019838899374,-3.2535000547766684,0.3244466781616211,0.2,0.1548828125,-0.02862440573517233
,,,,,,,,,,,,,,30,10240,10,38.616723840000006,184.7,333,,,,,,,,,,,,
